ID,State,Type,Address,Price,Bedroom,Bathroom,Parking
438352096,NSW,House,"26 Hunt St, Guildford",$650 p/w,2 bedrooms,1 bathroom,1 parking space
438352080,NSW,Duplex/Semi-detached,"91 Tamarind Drive, Acacia Gardens",$675,3 bedrooms,2 bathrooms,1 parking space
438352076,NSW,House,"43 Auburn Vale Road, Inverell",$385 per week,4 bedrooms,2 bathrooms,1 parking space
438352060,NSW,House,"62a Fleming Street, Wickham",$650 per week,3 bedrooms,1 bathroom,1 parking space
438352052,NSW,House,"10 Westwood Drive, Blackbutt",$595 per week,3 bedrooms,1 bathroom,1 parking space
438352044,NSW,House,"14a Nichols Avenue, Gorokan",$460 Per Week,2 bedrooms,1 bathroom,
438352028,NSW,Apartment,"26/88 Helen Street, Lane Cove",$650 per week,2 bedrooms,1 bathroom,1 parking space
438351988,NSW,Apartment,"9/73 Queenscliff Road, Queenscliff",$565.00 per week,1 bedroom,1 bathroom,1 parking space
438351984,NSW,House,"20 Porcupine Street, Gunnedah",$670 per week,4 bedrooms,2 bathrooms,3 parking spaces
438351976,NSW,House,"2/65 Dunmore Road, Shell Cove",$720 per week,3 bedrooms,2 bathrooms,1 parking space
438351972,NSW,House,"112A Cockatiel Circuit, Green Valley",$480 per week,2 bedrooms,1 bathroom,
438351960,NSW,Apartment,"15/8-12 Marlborough Road, Homebush West",$700 pw,2 bedrooms,2 bathrooms,1 parking space
438351896,NSW,House,"46 Kenthurst Road, St Ives","$2,400 Per Week",5 bedrooms,3 bathrooms,2 parking spaces
438351868,NSW,Apartment,"15/3-5 Alexandra Street, Drummoyne",$700 PER WEEK,2 bedrooms,1 bathroom,
438351852,NSW,Unit,"A301/301 Old Northern Road, Castle Hill",$730 per week,2 bedrooms,2 bathrooms,1 parking space
438351832,NSW,Townhouse,"4/8 Thelma Street, Lurnea",$480,2 bedrooms,1 bathroom,1 parking space
438351824,NSW,Apartment,"120/1-39 Lord Sheffield Circuit, Penrith",$590 per week,2 bedrooms,2 bathrooms,1 parking space
438351808,NSW,House,"86 Shaw Street, Wagga Wagga",$800.00 per week,4 bedrooms,2 bathrooms,2 parking spaces
438351800,NSW,Flat,"377A West Botany Street, Rockdale",$660 per week,2 bedrooms,1 bathroom,
438351796,NSW,Townhouse,"1/60 Seaview Avenue, Port Macquarie",$600 per week,3 bedrooms,2 bathrooms,2 parking spaces
438351792,NSW,Apartment,"3/1 Quirk Road, Manly Vale",$520 Per Week,1 bedroom,1 bathroom,1 parking space
438351712,NSW,House,"3 Haggerty Close, Narara",$575 per week,3 bedrooms,2 bathrooms,2 parking spaces
438351700,NSW,Apartment,"21809/2B Figtree Drive, Sydney Olympic Park",$720 Fully Furnished pw,1 bedroom,1 bathroom,1 parking space
438351676,NSW,House,"103C Boronia Street, Sawtell",$550 Per Week,2 bedrooms,1 bathroom,2 parking spaces
438351672,NSW,Apartment,"502/27 Merriwa Street, Gordon",$795 pw,2 bedrooms,2 bathrooms,1 parking space
438351644,NSW,Apartment,"1/17 Ian Bruce Crescent, Balgownie",$450 per week,2 bedrooms,1 bathroom,1 parking space
438351640,NSW,House,"62 Canterbury Drive, Raworth",$550 per week,3 bedrooms,2 bathrooms,2 parking spaces
438351632,NSW,Duplex/Semi-detached,"18 Lakkari Cl, Taree",$560 per week,4 bedrooms,2 bathrooms,1 parking space
438351612,NSW,Apartment,"3/1-7 Stirling Street, Redfern",$800Pw,2 bedrooms,2 bathrooms,
438351608,NSW,Apartment,"1502/15 Gadigal Avenue, Zetland",$750Pw,1 bedroom,1 bathroom,1 parking space
438351600,NSW,Apartment,"513/11A Lachlan Street, Waterloo",$1000Pw,2 bedrooms,2 bathrooms,1 parking space
438351592,NSW,House,"11 Bower Place, Armidale",$360 per week,2 bedrooms,1 bathroom,1 parking space
438351584,NSW,House,"2 Romilly Street, Riverwood",$700 Per Week,2 bedrooms,study,1 bathroom
438351564,NSW,Unit,"502/2 Victor Street, Chatswood",$650 per week,2 bedrooms,1 bathroom,1 parking space
438351548,NSW,House,"25 Boyce Avenue, Wyong",$470 Per Week,2 bedrooms,1 bathroom,
438351488,NSW,House,"25 Kean Avenue, Sanctuary Point",$610 per week,4 bedrooms,1 bathroom,3 parking spaces
438351476,NSW,House,"23 Bamarook Street, Glenfield Park",$470 Per Week,3 bedrooms,1 bathroom,2 parking spaces
438351464,NSW,House,"1 Hawthorne Cl, Armidale",485,3 bedrooms,1 bathroom,1 parking space
438351448,NSW,House,"39 Grove Street, Kooringal",$450 Per Week,3 bedrooms,1 bathroom,1 parking space
438351420,NSW,Unit,"11/6-8  Marsden Street, Granville",$500 per week,1 bathroom,,
438351416,NSW,Apartment,"205/2 Shoreline Drive, Rhodes",$820 per week,2 bedrooms,2 bathrooms,1 parking space
438351412,NSW,Townhouse,"6/38 Bishop Street, Dubbo",$300.00 pw,2 bedrooms,1 bathroom,1 parking space
438351404,NSW,House,"15 Spinnaker Cove, Wallabi Point",$680 Weekly,4 bedrooms,2 bathrooms,
438351400,NSW,Apartment,"402/3 Stromboli Strait, Wentworth Point",$600 pw,1 bedroom,1 bathroom,1 parking space
438351384,NSW,Apartment,"171 Gloucester Street, Sydney",$1250 Per Week,1 bedroom,1 bathroom,1 parking space
438351380,NSW,House,"4 Acacia Street, Gundaroo",$850 per week,4 bedrooms,2 bathrooms,2 parking spaces
438351376,NSW,Flat,"11a Nancy, St Marys",$490 per week,3 bedrooms,2 bathrooms,
438351368,NSW,Unit,"1/85 Elizabeth Crescent, Kingswood",$720 per week,4 bedrooms,2 bathrooms,2 parking spaces
438351364,NSW,Apartment,"2505/81 Daring Street, Haymarket","$1,000 per week",study,1 bathroom,1 parking space
438351340,NSW,Apartment,"2406/17 Lachlan Street, Waterloo","$1,200 per week",2 bedrooms,2 bathrooms,1 parking space
438351336,NSW,Unit,"1/267 Excelsior Parade, Toronto",$430 pw,3 bedrooms,1 bathroom,1 parking space
438351332,NSW,Duplex/Semi-detached,"5A Mcilvenie Street, Canley Heights",$730 wk,3 bedrooms,1 bathroom,1 parking space
438351312,NSW,House,"23 Peppercorne Pl, East Ballina",$780 per week,3 bedrooms,2 bathrooms,1 parking space
438351284,NSW,Apartment,"89/49 Henderson Road, Eveleigh",$900.00 pw,2 bedrooms,2 bathrooms,1 parking space
438351280,NSW,House,"7 Stromlo Street, Bossley Park",$650 PER WEEK,3 bedrooms,1 bathroom,2 parking spaces
438351268,NSW,House,"24 Wigmore Grove, Glendenning",$650 per week,4 bedrooms,1 bathroom,1 parking space
438351260,NSW,Townhouse,"10/514-524 Victoria Road, Rydalmere","$1,000 per week",3 bedrooms,2 bathrooms,1 parking space
438351232,NSW,Studio,"8/8 Baldwin Street, Erskineville",$450 Weekly,1 bathroom,,
438351196,NSW,Apartment,"401/36-42 Levey Street, Wolli Creek","$1,200 per week",3 bedrooms,2 bathrooms,2 parking spaces
438351176,NSW,House,"22 Columbus Street, Hamlyn Terrace",$590 Per week,4 bedrooms,2 bathrooms,1 parking space
438351140,NSW,Apartment,"2101/6 Grove Street, Dulwich Hill",$850 per week,2 bedrooms,2 bathrooms,1 parking space
438351136,NSW,Apartment,"604/70 Charlotte Street, Campsie",$595 per week,1 bedroom,1 bathroom,1 parking space
438351132,NSW,Townhouse,"12/4-36 Colo Street, Mittagong",$795 per week,4 bedrooms,2 bathrooms,2 parking spaces
438351108,NSW,Unit,"527/28 Anderson Street, Chatswood",$750 per week,1 bedroom,1 bathroom,1 parking space
438351104,NSW,House,"28 Dalton Avenue, Kanwal",$550.00 pw,3 bedrooms,1 bathroom,1 parking space
438351088,NSW,Apartment,"4/3 Severn Street, Maroubra","$1,000 per week",2 bedrooms,2 bathrooms,1 parking space
438351064,NSW,House,"40 Hill Street, West Bathurst",$450 per week,3 bedrooms,1 bathroom,1 parking space
438351020,NSW,Apartment,"239 Pacific Highway, North Sydney",$950 per week,2 bedrooms,2 bathrooms,1 parking space
438351004,NSW,Apartment,"1042/2D Porter Street, Ryde",$720 pw,2 bedrooms,2 bathrooms,1 parking space
438350984,NSW,Apartment,"6/3 Blair Street, Gladesville",$600 per week,2 bedrooms,1 bathroom,1 parking space
438350972,NSW,Apartment,"3/38 Waverley Street, Bondi Junction",$1150.00 per week,2 bedrooms,1 bathroom,1 parking space
438350968,NSW,Duplex/Semi-detached,"8 Marsden Street, Camperdown",$1300.00 per week,3 bedrooms,2 bathrooms,1 parking space
438350956,NSW,House,"85 Elizabeth Street, Mayfield",$650 per week,3 bedrooms,1 bathroom,
